,account_id,games,wins,pos_1_num,pos_2_num,pos_3_num,pos_4_num,pos_5_num,last_hits,denies,kills,deaths,assists
7220,118305301,8,5,4,3,1,0,0,1390,79,60,19,96
7221,351416854,1,1,0,0,0,0,1,28,3,6,1,33
7222,365408795,86,34,4,9,13,18,42,6083,287,333,649,1091
7223,202846753,2,0,0,1,0,0,1,52,5,1,13,6
7224,356397602,2,1,2,0,0,0,0,497,50,19,8,26
7225,373207588,22,7,12,8,1,1,0,6172,324,175,105,230
7226,1011528229,1,0,0,1,0,0,0,165,29,11,4,6
7227,147534374,1,0,0,0,1,0,0,116,19,5,5,10
7228,411152934,26,4,22,3,1,0,0,3647,203,125,136,134
7229,432353833,1,0,0,0,1,0,0,118,16,0,10,6
7230,868921899,1,0,1,0,0,0,0,109,3,2,9,5
7231,161853998,1,1,0,1,0,0,0,489,18,14,5,23
7232,110539311,144,64,2,20,96,26,0,24329,1097,630,818,1605
7233,109490736,12,5,4,2,6,0,0,2470,146,73,42,113
7234,345322033,2,1,1,1,0,0,0,284,9,11,6,19
7235,171029045,2,2,1,0,1,0,0,229,32,16,6,33
7236,165818933,1,0,0,0,1,0,0,25,2,5,8,4
7237,1002156600,3,0,1,1,0,1,0,229,33,5,30,28
7238,1138635322,53,31,2,11,32,4,4,9892,500,282,295,696
7239,60174913,2,0,0,0,1,1,0,38,17,3,18,13
7240,171323971,1,0,0,1,0,0,0,205,16,10,7,11
7241,113259077,2,0,0,0,2,0,0,133,21,4,11,12
7242,375697991,1,0,0,1,0,0,0,29,0,0,3,0
7243,83538503,2,2,0,0,0,0,2,65,10,7,3,37
7244,138162764,99,48,2,9,10,15,63,9429,423,500,859,1518
7245,184955469,1,0,0,1,0,0,0,4,0,2,5,5
7246,403124813,2,1,0,0,0,2,0,99,3,9,16,29
7247,353219151,2,0,0,0,0,2,0,15,1,2,16,2
7248,368587343,99,47,7,21,53,16,2,25080,904,558,628,1101
7249,1181823567,3,1,0,1,0,2,0,163,16,9,13,17
7250,962081356,5,1,1,1,2,1,0,439,31,35,58,50
7251,87011917,1,1,0,0,1,0,0,197,9,9,1,25
7252,1024537173,15,8,11,2,0,0,2,2948,150,118,67,121
7253,320942680,3,0,0,1,0,1,1,221,18,10,36,34
7254,278770268,239,100,0,0,5,22,212,11505,814,614,1711,3020
7255,224277089,1,0,0,0,0,1,0,8,1,3,1,12
7256,1017524834,2,0,0,0,0,1,1,34,9,0,13,4
7257,347026020,3,2,3,0,0,0,0,1129,63,55,13,26
7258,899428965,1,1,0,0,0,0,1,96,9,1,0,0
7259,860336740,1,0,0,0,0,0,1,27,4,0,12,6
7260,181351015,8,3,0,0,1,3,4,502,26,23,46,101
7261,300364391,1,0,0,0,0,1,0,24,1,1,14,3
7262,175125097,2,1,1,1,0,0,0,127,19,18,5,5
7263,127709802,2,0,0,0,1,0,1,264,12,4,21,28
7264,132952683,2,2,1,1,0,0,0,340,31,22,14,27
7265,315077228,1,1,0,1,0,0,0,253,28,4,4,19
7266,347124330,3,2,0,0,0,1,2,79,2,8,14,29
7267,397488750,1,0,0,0,1,0,0,78,3,3,10,24
7268,147141234,3,0,0,0,0,1,2,539,4,19,55,76
7269,195310196,2,0,2,0,0,0,0,335,25,16,18,19
7270,154808950,1,1,0,1,0,0,0,111,8,12,2,8
7271,17314423,3,1,0,0,0,1,2,261,23,21,31,51
7272,116175479,2,1,0,0,0,2,0,249,7,9,24,25
7273,1066742392,75,41,45,24,6,0,0,25692,539,640,341,573
7274,162902647,1,0,0,0,0,1,0,55,1,5,13,9
7275,426881659,1,0,0,0,1,0,0,71,6,4,7,3
7276,1010676349,1,0,1,0,0,0,0,180,11,2,2,4
7277,196751998,2,2,1,0,1,0,0,430,58,16,3,26
7278,162607746,2,1,0,0,0,1,1,51,0,8,13,23
7279,126825091,1,1,0,0,1,0,0,192,3,9,3,15
7280,130790021,1,0,0,1,0,0,0,186,10,5,7,7
7281,139276935,2,0,0,0,2,0,0,368,13,10,6,7
7282,99267207,3,1,1,0,1,0,1,263,37,8,10,20
7283,490320526,1,1,0,1,0,0,0,51,15,3,2,1
7284,191967887,9,5,6,2,0,1,0,1827,186,89,37,46
7285,999961232,2,2,0,2,0,0,0,426,11,24,0,16
7286,356168339,10,9,8,2,0,0,0,2262,182,107,29,92
7287,451850900,1,0,0,0,0,0,1,14,3,3,5,2
7288,1111863957,5,1,0,0,1,3,1,265,8,21,42,61
7289,37171865,14,7,0,0,0,2,12,539,25,48,89,200
7290,459190938,1,0,0,1,0,0,0,137,20,1,11,2
7291,151433883,1,0,1,0,0,0,0,599,4,24,8,14
7292,316912281,1,1,0,0,1,0,0,121,5,6,6,7
7293,174240411,17,13,1,5,0,1,10,1183,76,66,98,191
7294,896447134,2,0,0,0,2,0,0,167,18,6,18,15
7295,268087968,1,0,0,0,0,1,0,2,0,0,3,0
7296,152515233,1,1,0,0,1,0,0,256,3,10,3,22
7297,237384354,35,19,4,22,7,1,1,7468,484,266,145,363
7298,392442531,5,2,0,0,1,1,3,117,27,5,33,46
7299,142914208,2,0,0,0,0,0,2,40,6,6,12,17
7300,244920992,1,0,1,0,0,0,0,64,4,0,7,3
7301,249016996,10,1,0,0,8,1,1,1463,107,36,90,106
7302,1049539233,2,1,0,0,0,2,0,59,3,6,12,20
7303,125416107,5,1,3,1,1,0,0,1143,64,13,28,22
7304,360231596,220,109,19,42,106,45,8,34176,1996,1134,1156,2567
7305,97235629,93,23,2,4,16,62,9,5951,367,316,571,954
7306,124400304,1,0,0,0,1,0,0,165,15,1,6,9
7307,365638322,1,0,0,0,0,1,0,110,3,5,5,15
7308,224211635,1,0,0,0,1,0,0,248,10,3,9,10
7309,475247283,3,2,1,1,1,0,0,894,55,31,22,35
7310,337195701,6,3,0,0,0,4,2,172,7,20,36,82
7311,1134736054,25,14,5,11,7,0,2,4502,332,197,128,230
7312,86192822,1,0,1,0,0,0,0,131,4,7,5,5
7313,288404152,3,1,0,0,0,2,1,79,14,7,38,45
7314,209662649,3,1,2,1,0,0,0,844,17,9,11,20
7315,387560120,3,1,2,1,0,0,0,853,86,27,11,23
7316,1040659129,10,3,2,2,6,0,0,1539,111,43,38,85
7317,198226621,5,2,0,2,2,1,0,581,33,19,23,39
7318,289616576,1,0,1,0,0,0,0,70,20,2,5,4
7319,844313283,1,0,0,0,0,1,0,49,1,2,8,5
7320,369701575,1,1,0,0,0,0,1,41,5,2,5,11
7321,83636940,1,0,1,0,0,0,0,244,6,3,4,14
7322,205140684,1,0,0,0,0,0,1,12,4,1,10,3
7323,115585743,5,2,2,0,0,2,1,458,24,24,36,62
7324,1146761939,4,2,0,0,0,1,3,94,4,16,32,32
7325,375894740,3,1,2,1,0,0,0,1107,35,20,15,21
7326,198161112,262,128,0,0,1,27,234,11547,621,607,1890,3451
7327,160772824,73,31,2,0,1,18,52,5570,215,338,583,1077
7328,184070874,1,1,0,0,0,1,0,38,4,4,3,15
7329,877310683,14,8,0,0,0,1,13,415,50,40,68,208
7330,115651292,33,8,12,17,4,0,0,7853,251,248,153,312
7331,323367643,2,1,1,1,0,0,0,979,17,23,11,27
7332,197604059,1,0,0,1,0,0,0,193,2,0,5,4
7333,867414745,2,0,0,1,0,0,1,31,2,2,12,3
7334,1020768993,1,0,0,0,0,1,0,46,1,2,7,6
7335,196653794,1,0,0,0,0,1,0,31,3,1,3,6
7336,270185188,19,10,1,6,4,4,4,2726,101,93,168,228
7337,140554980,2,0,0,0,1,1,0,144,5,5,13,19
7338,113423078,195,85,4,35,95,53,8,26019,1401,886,1216,2238
7339,908210919,6,2,4,2,0,0,0,1115,56,74,26,46
7340,123974377,3,1,0,0,0,2,1,118,9,11,17,26
7341,1070084843,52,30,0,1,1,36,14,5154,243,279,367,590
7342,139178732,1,0,0,1,0,0,0,10,0,1,11,6
7343,321860338,1,0,0,0,0,0,1,22,0,0,7,0
7344,130659058,16,12,8,6,2,0,0,4070,371,136,65,153
7345,404501247,1,1,0,1,0,0,0,0,0,0,0,0
7346,191312640,2,0,0,0,0,1,1,19,1,2,14,6
7347,945435393,7,4,3,3,1,0,0,1392,150,60,29,46
7348,168637189,4,0,1,2,0,0,1,558,36,12,26,28
7349,949269255,1,1,0,1,0,0,0,210,23,6,0,9
7350,287879944,1,0,0,1,0,0,0,100,9,3,6,7
7351,348009225,2,2,0,0,2,0,0,136,21,12,5,34
7352,913912586,1,0,0,0,0,1,0,24,8,0,10,10
7353,439431948,1,1,0,0,0,0,1,12,6,2,9,17
7354,361116428,2,0,0,0,0,0,2,56,7,8,18,35
7355,396440333,10,6,4,3,3,0,0,2201,137,69,34,76
7356,92582668,3,1,1,1,0,1,0,403,27,32,23,50
7357,136131344,101,35,13,26,59,2,1,16728,808,387,582,925
7358,859124498,4,1,2,2,0,0,0,1085,108,49,21,27
7359,364983059,1,0,0,0,0,1,0,33,2,2,10,6
7360,144847636,10,7,5,5,0,0,0,2262,92,82,27,89
7361,161624853,4,2,1,2,1,0,0,682,67,34,17,50
7362,374387478,5,1,0,0,1,4,0,146,30,21,52,75
7363,913683223,1,1,0,0,0,1,0,105,6,3,3,29
7364,177550104,15,10,2,10,2,0,1,3355,150,162,69,172
7365,177910553,1,0,0,0,0,1,0,144,6,6,7,19
7366,193704726,30,10,0,0,0,3,27,1255,86,47,227,334
7367,120238873,1,1,0,0,1,0,0,256,12,11,5,17
7368,203240220,2,1,0,0,2,0,0,460,17,12,17,37
7369,445002525,1,0,1,0,0,0,0,68,2,1,4,0
7370,462762782,6,0,0,0,1,4,1,312,15,12,44,51
7371,118207269,148,69,3,21,102,21,1,20529,1124,598,797,1464
7372,859419430,1,0,0,1,0,0,0,56,10,2,5,3
7373,412758827,197,81,49,118,27,1,2,47212,2751,1216,741,1550
7374,1051079468,6,4,0,0,1,5,0,835,27,30,28,79
7375,393458475,1,0,0,1,0,0,0,113,15,3,7,5
7376,179614510,61,25,1,5,22,13,20,7254,261,317,466,813
7377,86979371,4,0,0,0,1,1,2,133,2,6,36,24
7378,184529716,1,0,1,0,0,0,0,309,24,7,3,7
7379,112669497,37,12,0,0,2,16,19,1845,105,127,284,370
7380,171553600,6,3,0,0,0,4,2,200,59,26,37,67
7381,285717312,2,1,2,0,0,0,0,509,44,7,5,17
7382,147632963,1,1,0,0,1,0,0,195,28,7,0,10
7383,168506180,1,0,0,0,0,0,1,6,0,2,10,3
7384,177681222,17,11,14,3,0,0,0,3782,180,136,46,125
7385,893694795,2,2,0,0,0,2,0,153,5,5,11,25
7386,86750028,4,1,0,0,0,0,4,60,6,6,24,20
7387,81146700,10,2,1,0,6,3,0,890,59,27,70,107
7388,878687052,2,0,0,2,0,0,0,195,9,5,9,2
7389,35533647,3,0,0,2,1,0,0,575,72,5,9,19
7390,308163407,89,35,3,17,69,0,0,15652,755,392,487,979
7391,159724368,6,3,2,3,0,0,1,1760,115,72,35,93
7392,242332506,5,2,1,3,1,0,0,709,37,33,19,31
7393,387199838,1,0,0,1,0,0,0,53,4,1,3,1
7394,209695583,1,0,1,0,0,0,0,122,6,7,7,8
7395,113193824,6,3,0,1,4,1,0,684,52,9,27,65
7396,295285600,1,0,1,0,0,0,0,425,16,7,2,2
7397,101299042,1,0,0,0,1,0,0,82,3,0,6,1
7398,384414566,1,0,0,1,0,0,0,55,5,2,11,10
7399,190034791,7,3,0,2,5,0,0,1358,57,26,35,102
7400,148091756,1,0,0,0,0,1,0,59,10,5,11,24
7401,195015533,1,0,0,0,0,0,1,70,4,2,21,19
7402,176272241,5,3,0,0,0,1,4,215,22,14,47,82
7403,53949299,1,0,0,1,0,0,0,171,4,7,6,13
7404,288961396,1,0,0,0,0,1,0,28,1,1,12,8
7405,88585077,134,69,29,80,25,0,0,36846,1691,774,448,1195
7406,371405689,2,1,0,0,0,0,2,27,3,0,5,31
7407,314028924,10,7,0,0,4,5,1,814,55,51,64,143
7408,152122237,11,5,0,0,0,3,8,528,23,32,62,114
7409,404960128,2,1,1,1,0,0,0,240,20,26,7,10
7410,1096627073,4,1,1,2,1,0,0,784,20,39,30,27
7411,131183490,1,0,0,1,0,0,0,59,5,1,7,1
7412,210973571,2,1,0,0,2,0,0,327,18,14,11,24
7413,148452228,1,0,0,0,0,1,0,29,2,3,15,4
7414,219755398,4,2,0,0,0,4,0,305,5,18,25,52
7415,113619848,280,140,0,0,1,38,241,11426,701,838,2283,3771
7416,1042789259,65,30,0,2,4,47,12,7155,334,313,504,673
7417,97366926,162,66,0,1,2,29,130,4947,324,361,1339,2152
7418,339555216,5,3,0,0,0,1,4,259,13,13,36,47
7419,194917265,5,2,3,1,1,0,0,1044,41,45,28,35
7420,1007760272,2,1,0,0,0,1,1,62,9,13,27,17
7421,928330644,1,0,0,0,0,1,0,128,17,3,13,26
7422,196490133,231,105,138,67,13,11,2,70639,2343,1785,970,2120
7423,324154264,1,1,0,1,0,0,0,172,19,10,3,15
7424,310752155,1,1,0,1,0,0,0,231,17,6,2,5
7425,109163420,51,24,7,9,15,5,15,8939,553,230,303,643
7426,870560670,4,4,0,0,0,4,0,242,13,7,14,71
7427,7910302,47,31,0,0,0,6,41,2245,116,165,279,693
7428,129315744,14,5,0,0,0,2,12,492,14,55,141,227
7429,194524065,3,2,0,0,0,3,0,119,20,18,19,50
7430,1782693,2,1,0,2,0,0,0,216,18,25,11,23
7431,358364070,1,1,0,0,1,0,0,202,2,10,15,21
7432,184298001,3,1,1,2,0,0,0,678,28,20,8,22
7433,387855270,1,0,0,0,0,0,1,2,1,0,11,3
7434,334050219,220,99,165,41,9,0,5,63549,2696,1633,912,1801
7435,908669868,2,2,2,0,0,0,0,395,56,9,3,7
7436,1041773484,1,0,0,1,0,0,0,80,7,0,6,3
7437,131314603,3,1,0,0,0,3,0,154,0,10,13,38
7438,490386351,1,1,0,1,0,0,0,159,6,8,2,22
7439,147862450,2,1,1,1,0,0,0,685,13,15,8,14
7440,167785398,1,0,0,1,0,0,0,178,23,2,5,3
7441,316126139,13,4,0,0,4,9,0,1080,112,42,79,119
7442,100217790,2,2,0,0,0,1,1,62,14,12,10,32
7443,869413824,1,1,0,1,0,0,0,261,30,13,2,17
7444,489468865,2,1,0,1,1,0,0,231,14,12,13,28
7445,172635074,2,1,0,0,0,1,1,40,11,1,12,7
7446,1033057219,5,3,0,0,0,3,2,167,18,7,34,70
7447,284898244,2,0,0,0,0,2,0,25,3,3,25,10
7448,168440776,1,1,0,0,0,1,0,73,1,4,8,14
7449,121877449,9,5,2,4,3,0,0,1600,111,45,52,122
7450,99857352,1,1,1,0,0,0,0,291,19,14,3,7
7451,204518348,1,0,0,0,0,0,1,59,1,4,12,30
7452,367539156,1,0,0,0,1,0,0,77,3,13,11,8
7453,1032565720,5,3,3,2,0,0,0,1347,102,57,19,88
7454,363049946,2,0,0,0,1,0,1,68,10,5,27,17
7455,135607261,28,2,0,0,0,18,10,1461,60,40,159,159
7456,452604896,1,1,0,1,0,0,0,136,15,7,1,6
7457,133903329,3,1,0,2,0,1,0,485,43,20,21,27
7458,152646625,19,11,10,7,2,0,0,4685,304,173,89,170
7459,1032860642,6,3,0,0,0,0,6,1050,10,38,65,104
7460,121549797,1,0,0,0,0,1,0,22,2,1,7,7
7461,113587178,6,3,3,2,1,0,0,1314,130,63,34,44
7462,79442922,2,1,0,0,0,0,2,89,1,6,22,29
7463,911848428,2,2,1,1,0,0,0,525,32,24,4,24
7464,115356653,2,1,2,0,0,0,0,721,12,21,6,17
7465,848344046,10,8,5,5,0,0,0,2795,145,98,39,88
7466,913257455,2,0,1,0,0,1,0,434,13,14,10,17
7467,52671466,3,1,0,0,0,1,2,167,6,7,31,33
7468,146682865,3,3,0,0,0,1,2,103,19,8,14,57
7469,337163250,5,3,0,0,1,0,4,176,18,13,64,72
7470,174502897,1,0,0,0,0,0,1,25,0,2,11,9
7471,202454003,1,0,0,0,0,0,1,18,0,3,12,7
7472,855913461,23,7,10,4,6,3,0,5229,151,126,158,216
7473,197571571,9,2,1,0,1,3,4,582,16,33,59,82
7474,138458104,3,2,1,0,2,0,0,320,42,11,7,23
7475,84030457,1,0,0,0,0,1,0,7,0,0,11,0
7476,251638780,2,2,1,0,1,0,0,612,24,22,16,44
7477,1025553404,81,39,18,26,26,7,4,17287,925,645,557,965
7478,870560766,1,0,0,1,0,0,0,16,2,1,9,4
7479,909259774,1,0,0,0,0,1,0,33,8,0,12,1
7480,297579519,1,0,0,1,0,0,0,30,1,0,3,0
7481,95695874,1,0,0,0,0,1,0,9,0,1,4,5
7482,106640387,97,44,1,0,3,16,77,4437,382,269,721,1326
7483,112636931,1,0,0,0,0,0,1,14,0,0,12,5
7484,243840004,2,1,0,0,2,0,0,320,15,10,14,13
7485,379073543,2,1,0,0,0,0,2,79,5,11,31,41
7486,242660360,16,13,0,0,1,4,11,712,58,41,86,240
7487,173880329,201,95,49,122,22,0,8,50718,2134,1648,883,1706
7488,339686412,27,20,0,2,8,4,13,2802,100,109,155,428
7489,107951117,1,0,0,0,0,0,1,32,5,3,10,19
7490,310817807,1,0,1,0,0,0,0,109,6,4,4,4
7491,107459600,6,6,3,3,0,0,0,985,155,57,4,57
7492,118830098,3,2,0,0,0,2,1,185,8,13,23,34
7493,148222995,12,3,0,0,1,5,6,659,33,33,81,149
7494,247018516,15,8,1,9,4,0,1,1899,87,116,87,144
7495,116339730,14,5,6,2,6,0,0,3000,136,88,59,164
7496,1016968214,1,0,1,0,0,0,0,208,19,4,2,10
7497,489075734,1,1,0,0,0,0,1,50,3,3,8,22
7498,1138242584,44,26,0,1,3,9,31,2535,127,130,324,608
7499,206844950,2,1,0,0,0,2,0,134,3,7,8,21
7500,898642969,2,1,1,0,0,1,0,282,10,10,8,47
7501,62403610,1,0,0,0,1,0,0,112,5,5,8,11
7502,130692124,1,0,0,1,0,0,0,185,21,8,5,8
7503,919090208,1,0,0,0,0,1,0,19,0,2,7,13
7504,870724642,3,1,0,0,0,2,1,56,5,6,17,32
7505,867382308,55,28,0,0,0,23,32,3104,167,166,261,669
7506,221688875,2,2,2,0,0,0,0,714,63,25,1,31
7507,326939692,1,1,1,0,0,0,0,488,16,23,7,14
7508,410825772,1,1,0,0,0,1,0,108,7,4,23,32
7509,182957103,4,1,0,2,2,0,0,682,20,20,19,25
7510,1033483312,1,0,0,0,1,0,0,79,11,2,10,3
7511,266515504,1,0,0,1,0,0,0,16,3,0,1,0
7512,86750262,5,0,2,3,0,0,0,1004,37,28,26,37
7513,324645943,7,3,1,0,2,3,1,902,94,37,45,85
7514,249869367,2,1,1,1,0,0,0,532,35,18,13,22
7515,170406969,2,1,0,0,0,2,0,45,13,10,15,16
7516,203043898,1,0,1,0,0,0,0,224,21,10,6,2
7517,334672960,6,2,0,0,0,5,1,373,15,29,43,73
7518,183972928,1,1,0,0,1,0,0,160,11,2,3,14
7519,1232581696,3,1,0,1,0,0,2,200,10,7,1,11
7520,240202819,1,0,0,0,0,0,1,35,3,3,10,12
7521,195015750,5,3,1,2,2,0,0,1129,88,39,13,57
7522,919581769,2,1,0,1,0,1,0,614,35,21,23,32
7523,118830156,1,0,1,0,0,0,0,35,4,2,1,0
7524,1007957073,3,2,0,0,0,2,1,341,5,17,16,39
7525,197768276,3,2,0,0,1,2,0,388,20,11,24,55
7526,194950229,1,0,0,1,0,0,0,244,4,2,8,9
7527,170341462,13,5,3,5,2,2,1,1953,118,56,69,88
7528,901887060,8,6,8,0,0,0,0,1784,129,69,13,44
7529,134132823,2,1,0,2,0,0,0,480,27,22,5,16
7530,397980756,12,6,0,1,8,2,1,1682,40,34,91,144
7531,72004698,2,0,0,1,1,0,0,224,6,6,8,12
7532,196228187,74,36,9,17,5,30,13,9981,482,372,537,876
7533,186627166,489,270,11,61,388,25,4,95243,4443,1665,2085,5606
7534,1001174111,2,1,0,0,0,0,2,31,0,7,19,12
7535,114275424,2,0,2,0,0,0,0,332,5,2,12,8
7536,144618590,3,2,1,1,1,0,0,277,37,19,8,19
7537,145372258,12,7,0,7,4,0,1,1986,84,100,74,175
7538,357053541,1,0,0,0,1,0,0,41,7,1,5,1
7539,285717606,2,2,0,0,2,0,0,325,18,14,11,19
7540,129184871,9,5,0,0,0,1,8,137,7,25,74,137
7541,242365541,2,2,0,0,0,0,2,38,1,11,9,37
7542,142554213,3,2,0,0,0,0,3,136,9,11,32,40
7543,342897766,2,1,0,1,1,0,0,297,35,3,10,28
7544,336868457,3,0,1,1,1,0,0,413,9,17,19,16
7545,843527279,1,1,0,0,1,0,0,206,24,17,8,30
7546,342340720,205,125,5,38,140,18,4,36620,2074,1097,920,2592
7547,358102129,61,31,16,33,8,2,2,14084,656,367,260,521
7548,165491828,1,0,0,0,1,0,0,43,8,1,9,9
7549,100676729,7,3,0,0,0,0,7,147,12,23,35,72
7550,1037055098,2,0,2,0,0,0,0,884,24,8,25,25
7551,868791423,2,1,0,0,2,0,0,260,8,8,12,22
7552,177976448,2,0,0,1,1,0,0,165,7,4,19,5
7553,210252927,1,0,0,1,0,0,0,57,12,3,11,2
7554,999437442,5,3,0,0,5,0,0,660,47,27,33,55
7555,295941247,14,8,0,0,0,7,7,616,38,44,94,191
7556,905262212,7,3,2,0,1,2,2,832,31,36,48,83
7557,904836230,7,3,3,4,0,0,0,1810,20,70,36,89
7558,376648839,2,1,2,0,0,0,0,537,23,6,4,20
7559,196261001,1,1,1,0,0,0,0,241,13,18,4,25
7560,145896586,10,5,0,5,3,2,0,1972,35,53,41,95
7561,380155022,1,0,0,0,0,0,1,30,0,6,12,10
7562,878785681,5,2,0,2,2,0,1,920,50,21,38,34
7563,237352082,12,8,1,9,2,0,0,2415,178,98,49,140
7564,40547474,246,132,0,2,12,82,150,17364,1109,688,1212,3195
7565,151041171,2,1,1,1,0,0,0,475,45,20,12,33
7566,180466837,1,0,0,0,1,0,0,76,3,1,8,1
7567,339653788,1,0,0,0,0,1,0,87,2,0,9,7
7568,165721246,1,0,0,0,1,0,0,288,16,10,7,13
7569,305116318,2,0,1,1,0,0,0,366,24,11,13,16
7570,1149416608,15,8,1,7,7,0,0,4218,166,90,77,170
7571,986789022,2,1,1,1,0,0,0,298,14,19,1,22
7572,487928995,3,1,0,0,0,0,3,53,2,5,30,35
7573,903623845,6,0,1,4,0,0,1,1027,17,42,32,34
7574,131773606,7,4,0,1,5,1,0,963,78,31,44,67
7575,174765223,6,1,1,2,0,2,1,645,14,11,35,40
7576,151762086,15,10,0,0,0,4,11,776,79,58,111,275
7577,379499685,14,8,2,8,4,0,0,3140,121,85,57,184
7578,115750060,40,10,7,5,4,4,20,3392,270,100,260,363
7579,883111085,1,1,0,0,1,0,0,282,19,2,3,11
7580,883176622,1,0,0,1,0,0,0,135,5,6,9,9
7581,437138605,2,0,0,0,2,0,0,108,1,4,15,4
7582,188101808,1,0,1,0,0,0,0,380,23,13,6,5
7583,414463152,1,1,0,0,0,1,0,0,0,0,0,0
7584,99660978,8,3,1,1,3,2,1,716,50,57,49,155
7585,310719664,5,2,4,1,0,0,0,1676,98,27,19,46
7586,298726580,13,5,0,0,0,0,13,409,37,19,105,143
7587,358528181,1,1,0,0,0,1,0,14,0,6,16,15
7588,239187126,3,1,0,0,0,0,3,85,1,9,27,51
7589,107033780,17,6,0,0,0,2,15,752,70,46,129,223
7590,104871093,4,0,0,0,1,1,2,378,44,15,48,56
7591,244987065,73,39,53,17,0,0,3,21079,687,651,295,680
7592,162477246,3,2,1,2,0,0,0,738,63,17,10,28
7593,1021883582,1,0,1,0,0,0,0,57,2,2,4,0
7594,130036927,1,0,0,0,0,0,1,20,2,2,8,13
7595,167720130,4,2,0,0,0,0,4,160,21,5,39,71
7596,89208003,14,7,2,3,2,6,1,2074,104,101,93,178
7597,30684356,2,1,0,1,0,1,0,44,5,8,5,23
7598,375239877,20,10,0,2,17,0,1,3426,189,92,84,232
7599,145437894,1,0,1,0,0,0,0,56,7,2,6,1
7600,1051931847,94,54,11,13,16,22,32,8406,451,515,650,1086
7601,285422792,1,0,0,0,0,1,0,46,3,8,8,13
7602,133018827,99,48,28,28,24,12,7,22057,1189,840,656,1232
7603,202749132,11,6,1,5,5,0,0,2246,125,51,57,114
7604,192066765,3,1,0,0,0,3,0,241,2,10,18,45
7605,374060238,1,1,0,0,1,0,0,205,7,3,4,15
7606,134657231,2,1,0,0,0,2,0,216,6,8,13,45
7607,166769877,18,10,16,1,1,0,0,5936,270,112,63,159
7608,122991831,2,0,0,0,0,0,2,76,2,9,20,37
7609,100938969,4,2,0,0,0,3,1,224,14,7,30,60
7610,67220699,14,3,3,6,5,0,0,2808,145,87,61,130
7611,357348575,4,2,2,1,1,0,0,1455,38,26,21,53
7612,142226657,1,1,1,0,0,0,0,226,36,21,4,11
7613,397194466,57,24,33,14,3,0,7,14811,668,314,243,479
7614,135771361,6,2,1,3,2,0,0,1130,63,33,21,36
7615,317109475,1,0,0,0,1,0,0,65,15,2,8,3
7616,221951205,3,1,1,2,0,0,0,486,56,31,15,16
7617,66598119,8,5,1,0,5,2,0,1110,80,38,39,105
7618,902477032,2,2,0,2,0,0,0,168,32,12,2,22
7619,268809448,1,0,0,0,0,1,0,107,10,0,5,8
7620,345650410,11,3,4,3,4,0,0,2564,182,55,46,65
7621,113456363,1,0,0,1,0,0,0,76,20,4,11,8
7622,316290283,1,0,1,0,0,0,0,185,27,6,5,4
7623,390804717,1,0,1,0,0,0,0,119,19,2,2,3
7624,2209002,3,0,0,0,0,0,3,19,1,1,19,20
7625,402928879,1,0,0,0,0,1,0,20,1,5,11,33
7626,865875184,2,1,0,0,0,1,1,71,5,2,14,32
7627,165950696,4,2,1,3,0,0,0,761,69,42,21,47
7628,128660724,370,160,0,7,32,305,26,33413,1565,1379,2242,4491
7629,907097333,1,0,0,0,0,0,1,15,3,0,8,5
7630,246265076,1,0,0,0,1,0,0,199,22,4,8,17
7631,1047934201,91,49,1,0,5,9,76,6398,264,290,824,1092
7632,1010644217,1,0,0,0,0,0,1,23,4,0,14,0
7633,371995897,2,0,2,0,0,0,0,461,15,14,8,14
7634,844313853,1,0,1,0,0,0,0,275,19,17,4,3
7635,90125566,332,164,0,1,1,27,303,13478,864,812,2004,4461
7636,312849663,1,0,0,0,0,0,1,5,3,2,8,2
7637,126432510,2,0,0,0,0,0,2,9,4,2,26,15
7638,178238719,6,4,0,0,0,4,2,268,21,30,35,117
7639,332346625,3,2,0,0,0,0,3,52,6,8,21,29
7640,299971844,6,3,0,4,1,1,0,873,41,48,38,60
7641,186889476,1,0,1,0,0,0,0,655,13,2,1,5
7642,451589383,1,0,0,0,0,0,1,40,5,4,9,14
7643,1009661192,1,0,0,0,0,1,0,69,3,2,8,11
7644,373667079,3,1,2,1,0,0,0,928,9,20,6,15
7645,121877774,112,49,34,57,16,1,4,26096,1066,861,513,1031
7646,75183374,4,1,0,2,2,0,0,707,26,20,26,31
7647,423769358,1,0,0,1,0,0,0,426,7,0,9,18
7648,177648913,49,19,34,11,4,0,0,19106,812,294,154,360
7649,353580306,14,10,0,0,0,1,13,312,41,41,77,183
7650,237614353,3,0,0,0,0,0,3,25,1,2,20,8
7651,111654164,2,0,2,0,0,0,0,570,51,7,9,11
7652,209335572,4,1,2,0,2,0,0,561,38,16,39,42
7653,130856212,1,1,0,1,0,0,0,180,7,6,9,12
7654,400078101,3,2,2,1,0,0,0,1224,42,36,12,43
7655,1092924696,19,9,1,3,15,0,0,3764,81,86,86,170
7656,931902745,1,0,0,0,1,0,0,90,16,3,5,9
7657,862893339,139,78,73,53,11,2,0,34593,3429,1851,957,1623
7658,142685474,8,5,4,3,1,0,0,2391,117,70,37,84
7659,121943332,4,2,0,0,4,0,0,430,79,15,19,49
7660,200750375,3,2,0,0,0,3,0,266,16,18,25,59
7661,844346665,1,1,0,0,0,1,0,18,3,3,3,16
